Date,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2016-06-07 00:00:00,2016-06-07 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00
San Benito,4304,4767,4601,4277,2787,6200,2506,6254,1798,6826,4990,3768,5257,6447,5021,6692,3634,7471,5244,6683,5612,6186,6268,5153,7016,4834,8869,4590,8712,5239,6252,6128,7567,4524,4924,7197,3830,8197,2394,15179,3085,14308,5566,11484,4849,12173,7055,10360,8732,8537,8627,9541,6923,10590,9738,6758,9667,8594,13238,4926,15043,3092,6656,11179,14294,4250,7081,11531,9488,8497,5069,4656,5948,3882,3123,10922,5563,8426,5873,8119,6023,7997,5476,8464,3866,10293,6869,7034,7678,6489,7796,6563,8270,5960,11190,2937,10828,3144,7552,6396,7393,5600,7485,5708,7255,6097,5815,7588,5832,7587,5757,7440,5761,7439,4803,3304,3144,4927,11868,6902,9213,8782,6683,11980,9062,9671,8043,10911,8512,10172,9906,9045,10987,7757,12253,6147,11548,7064,8794,10657,7846,10815,5105,2696,4592,3188,4995,2797,5260,2515,5183,2578,1480,6315,1688,8677,4150,6372,5936,4259,5449,4971,5507,4983,8320,7669,6196,8963,8669,7143,5174,10224,9107,6426,8934,6233,6680,8635,6982,8014,8089,6684,3187,5707,4778,4297,7720,11015,11159,6467,10709,7721,10086,7937,10578,7757,2711,15679,5804,12460,10174,8360,13447,4884,7614,10299,4830,12740,2694,4422,2997,3895,3751,9655,3625,9547,7178,6104,7652,5797,5163,8175,6396,6595,2755,9883,9800,11385,7451,13658,10429,10390,8242,12497,7762,13760,8501,13347,8661,12802,6000,15450,10079,10360,11570,9367,12295,8870,12896,8595,10236,11413,9729,12113,11181,10005,10047,10448,10597,10803
San Bernardino,79307,84686,83797,77362,44645,118946,46602,113265,29824,127918,98476,64137,124096,140174,123354,144320,75788,172935,112664,153989,128674,132773,147287,108980,167156,97714,210674,138829,218052,140643,131696,112611,179363,64615,74163,171066,60358,184404,75157,407426,91584,384692,153587,309031,124174,337242,212406,278917,252672,225676,258995,233198,170620,313550,276256,178683,322981,185931,375674,119511,416623,87745,171279,325425,372175,130076,242117,264888,272135,226878,107112,70402,117411,62696,71092,266528,137071,200846,155797,181107,159657,177478,140276,194562,77673,263425,175036,160225,149112,191083,202078,141537,217300,125421,269935,67417,275004,60250,157701,177097,189054,160995,194055,163353,203090,157554,141053,224604,140866,225372,141420,224804,141291,223930,92990,57145,57597,91853,326901,249993,267308,285888,201191,364126,302748,260348,219903,352639,249463,314785,234018,338913,367609,197931,348089,208256,373201,206013,201227,404762,218413,354875,142920,51141,133612,60484,134971,58559,137426,56155,139028,54388,62341,131766,29780,173750,90835,114785,125812,76335,82174,124261,96425,110512,253778,181173,155948,259672,291093,139849,142466,275829,219569,203466,261872,152840,218578,200052,159981,254896,240581,168750,81162,105722,118192,71772,296306,267182,319069,214633,289104,276168,280251,279153,344198,218111,96426,465308,210606,349877,330329,235632,400262,153973,235145,308381,169738,352761,59466,94561,59689,90800,117864,163095,109748,169821,189402,93131,186454,97911,144587,138909,179161,100703,87054,219587,288604,343519,206821,420499,269789,347861,196780,417658,245363,380803,271911,367042,280341,360649,194336,443431,342537,264942,277142,345356,370326,262165,403387,232521,297514,343605,304223,336736,365208,257999,257972,351127,382306,244938
San Diego,191832,233412,209148,207088,105596,315290,136628,275403,83369,325134,269384,147723,274296,344464,264608,359999,141597,430504,247835,380297,259110,351301,346538,248714,396911,216804,471865,296189,484057,316454,313103,284096,434399,160872,171700,427557,131369,466842,142963,871074,138053,877191,266778,682388,219224,736943,453676,568977,531126,461073,518960,516929,363026,639339,595364,325021,618861,461873,765779,259456,919847,144335,347352,699266,831968,224278,447201,630294,581357,459325,255731,216346,312607,167940,141325,599606,288738,452477,337403,404644,350421,390266,283129,453825,177046,578379,369468,364272,372042,384747,414518,351967,440103,319913,588136,156578,559122,178439,340425,394216,399332,337122,442833,308605,393131,366483,314003,455205,313877,454243,321091,446662,313908,453808,253134,192598,192990,249687,648327,487114,488822,582690,442435,666846,592692,560342,409660,776879,544959,597502,558159,623098,690669,462758,746638,369801,724595,423335,565054,655625,499202,616204,329221,131641,302751,157014,314128,146022,320608,138181,321421,136357,147512,313078,56423,447631,232736,278245,294035,199925,221298,283552,208251,299582,478552,426807,286366,553153,539977,346259,290991,554202,490431,383393,519490,322200,441744,415749,349421,490268,504731,313866,204033,319827,269764,264928,604934,551242,605575,457276,558485,575194,578894,537388,619035,516029,181641,950010,356681,767315,581529,561495,823029,296092,481213,614794,256183,796633,125312,267926,134396,241167,206547,450293,183284,460366,413054,242924,464414,191854,290671,368067,384563,256546,156730,512681,572579,679149,371253,860856,571650,625016,423432,787455,485004,756412,471616,810089,410126,832800,342557,900575,549674,615460,695577,525736,655410,558463,683234,560304,487445,781990,561478,744836,646134,598563,539907,632762,603852,660069
San Francisco,31184,111530,37935,101611,55390,82780,22306,113862,17235,116678,63965,72866,58036,149399,52608,154893,35516,155757,99442,106054,67874,133423,113074,78496,83383,120110,149061,75020,195989,48359,54412,126889,80355,99067,92729,88806,72663,107058,73138,233998,39486,272261,77700,217225,95728,196414,91440,220746,175536,128045,82294,239022,178985,114929,173813,90821,97650,222246,200345,103917,264285,47213,168253,141244,246022,62707,95787,234558,99811,219988,46440,91110,59184,80787,74243,160872,83073,152220,64999,172112,64478,172869,55940,176818,122814,111423,64784,167818,181347,56379,78683,162155,68899,173892,147537,88931,113075,120414,165769,67865,165028,69769,123778,118837,111163,134221,148674,99261,148706,98648,147472,97460,147677,96605,123213,42777,47301,115875,219986,122588,204690,119902,107446,229090,78024,282091,99110,259828,140590,206825,272717,89333,139148,212229,266972,69527,239068,108433,280491,92536,211062,123376,69434,59537,61660,67135,71751,56572,74788,52886,75832,51679,30005,98811,20012,126290,81599,66529,51751,92242,101117,48139,101424,45413,100448,175676,135014,119630,102047,168609,143256,111087,220242,47499,103380,151478,62973,196259,176742,76247,122500,123587,39835,97215,37170,104156,79532,268726,207266,108099,244016,94659,238384,92809,102055,239425,92349,238995,51504,281443,107695,230657,212211,117802,78511,244489,58174,250075,32270,87698,32347,83138,51115,169102,52266,161903,86154,130824,143037,75043,44076,177354,109510,90219,35097,185875,126327,253655,77996,297714,255184,113512,136703,230934,105114,278685,73408,323192,66162,314007,49257,330471,83248,272262,254927,116852,174206,190823,110308,269861,57278,336849,102347,295284,228423,156256,247741,115100,92426,296203
San Joaquin,43571,43405,45385,40223,24303,62255,27887,55516,16676,65751,50465,33605,51674,63130,50270,65258,34767,75447,51031,70113,60579,58172,70336,46120,75857,43714,86061,45604,78825,56387,49882,50322,64523,35829,37456,63093,29949,70358,27805,150132,34052,142042,63116,107184,47253,123679,77261,100309,89750,85327,90068,88949,69337,104794,102260,64847,104055,79033,136701,41109,149062,32404,60687,118820,134079,46552,89336,93513,94082,86779,43148,34797,49460,29230,30674,102819,52937,80969,56791,76837,59720,74119,42337,91521,33433,102492,67593,65037,61701,73239,80746,56336,85483,50298,105548,28931,106370,27064,64373,69137,69885,55168,70223,55927,68404,59250,59443,68540,59529,68755,59398,68307,59372,68577,37552,31191,25868,41922,113296,82975,93851,94967,66703,128385,92910,105914,88526,112591,90479,106489,89104,111550,130204,67683,122024,70912,122027,74334,71747,135728,77397,118086,48868,30807,45545,33976,47621,31814,47444,31867,48042,31156,13860,64096,16141,70570,36940,51021,54689,30867,41011,46934,40688,47176,95611,62060,59658,89024,98669,56482,53522,97171,84933,67755,89853,59334,67814,84908,65572,83780,80534,66067,36532,55870,52477,40828,94360,105930,110397,79845,106608,91730,98707,96494,119875,77080,29467,167179,70554,125200,114451,82948,139399,56364,79092,113892,60663,126811,27308,49732,32495,41488,45824,68640,39947,73524,76710,38034,78300,37285,57603,56711,69253,44116,25735,93642,94476,123955,73604,143032,91019,122573,75267,135856,80547,138308,94943,128236,90893,128644,63299,156128,109870,99312,110531,104306,125714,91590,139801,78730,103864,117335,107001,115205,121848,94183,88816,120928,127273,90037
San Luis Obispo,29788,26212,30345,24732,15570,39648,17077,37387,10015,43824,35543,19785,38800,38720,37491,41083,21251,51796,41209,36980,42696,34767,43302,31615,53736,23846,56423,30515,49694,39819,41916,36511,47419,30610,31712,46435,23857,54375,13895,104708,18244,99060,32961,78100,21677,90399,59308,58096,60636,54571,59555,60061,38628,76691,67499,39195,57585,65191,84450,32832,101472,18993,41114,79164,87110,32937,54977,68582,70605,48641,35833,26972,39493,24450,20323,71375,40952,50491,42441,49056,44828,47092,40356,50689,26467,67201,49289,40710,52186,41583,51689,43844,51964,42177,70646,21668,67581,23440,42786,47725,51348,34214,55444,31966,46928,40754,34147,54982,34132,55075,34110,54919,34104,55047,35063,27078,24451,37586,80438,43524,58339,59713,46888,75619,67252,58093,55002,73020,66191,57812,70817,57144,71615,53415,92089,29466,81679,43063,64555,67304,57001,64814,37835,23376,38633,21993,41366,19446,42713,18056,41094,19613,12073,49216,9252,59536,32854,36546,40612,26385,38754,30517,34835,34037,51158,54247,32776,63717,57328,45868,34457,63274,58159,43556,57521,39395,46362,52531,45735,50786,60311,33371,27180,41921,36386,34155,56530,66011,64321,48139,60371,59502,65465,51312,68127,51525,21586,97921,37737,81719,64530,56964,87709,30842,51575,65367,27178,85371,23329,35697,27215,29698,29771,52873,24963,55368,48638,33672,59869,22766,32152,50846,41551,38143,25646,61590,66651,65309,44144,85049,62485,64305,46400,81766,52668,78751,56090,78974,50323,81612,38556,93060,58996,65322,78895,49031,75601,52606,75331,56211,63958,69435,57234,78114,68562,62078,57244,67224,52778,79778
San Mateo,40094,73921,43941,67588,37291,74471,23898,86343,16686,91847,63232,48700,60537,95859,56674,102214,35146,110903,73074,85103,62308,94140,80584,70180,88991,67316,126247,64178,138007,62442,64529,86460,90827,59898,60159,91969,46481,104670,37995,214508,38068,210788,78029,156057,67773,167552,89573,161984,127925,117400,101646,156375,119859,125353,138460,85066,122297,143572,169926,83219,222004,40251,103738,153377,208479,51231,80904,186125,115930,141939,53526,64273,65625,54079,46712,149342,65876,129646,70262,125445,72276,124622,56791,137432,67505,129536,76237,117920,131666,68694,85274,117548,88750,113225,142149,54781,130978,62667,116417,76198,114209,74719,111465,83342,102389,95861,106471,93863,106394,93890,106037,93503,106084,93457,61099,37393,36178,61766,177564,98800,127856,133035,96122,175250,111669,174919,92595,197245,117620,161865,181282,108415,152974,128596,199150,74760,185805,95648,185127,114695,138793,133412,62678,49143,58186,53399,66109,45096,67963,42907,67716,42464,19293,92118,18774,101979,54656,68079,52913,64366,74878,47842,69206,52839,105813,112637,83821,120033,100788,114657,93968,110328,155862,56777,104463,99418,72158,137117,120457,84191,114220,85032,38362,77207,43047,77277,98171,179803,152628,101570,175118,96597,161246,104779,116451,154945,45363,225022,62587,207569,128011,147022,187582,80167,82962,177548,56860,191418,28939,62038,33327,53789,41015,116385,40215,113276,87951,67939,107034,50710,46908,109815,95402,55953,32964,132539,124151,176624,76962,218198,167784,121769,114306,175056,102466,197741,78670,229766,80908,219323,64971,238783,99429,183001,174806,117937,143881,149904,127762,172643,73965,232926,115088,195665,140187,159462,157508,126728,96541,202802
Santa Barbara,35037,35126,35937,33007,21671,47527,22130,46054,12656,55294,40818,28807,46433,61280,43297,66107,23809,78452,47991,60708,51567,55898,44445,59424,43600,64470,75440,39542,69682,49802,49582,50550,62391,36619,42049,57197,31546,67242,20630,133312,23623,130539,49394,96105,34360,110450,66848,87415,77785,73616,73123,84129,61301,90193,81461,56062,69351,92635,102068,51964,130034,28175,60460,97337,115228,42062,68808,93187,84506,72144,45373,39859,52029,33465,33618,83271,50289,66679,51692,65212,52824,64763,46867,69246,42209,76566,56273,59161,70594,49074,60664,60381,62668,57194,87828,29808,87887,28246,64853,51305,69506,41361,71288,42775,59358,55712,50637,65413,50055,64842,50040,64513,49963,64433,44430,26941,21238,48997,99827,61068,72269,81670,58530,100870,75916,89533,54017,114110,74883,88609,96406,71537,82039,82255,114522,44884,92350,71526,92305,80117,76557,82467,45094,25404,44547,25769,48281,21797,50327,19459,50704,19200,18309,52051,9101,71147,36208,44678,45561,32537,40949,38992,38991,40869,63088,68108,43267,77844,66491,61970,41363,80837,78364,48993,67511,53482,57150,65975,61442,59501,75140,44284,29144,53079,39777,44213,67839,91784,93247,53517,85851,69481,88268,64273,79199,75992,31203,124037,43398,111525,76311,81383,112191,41535,59423,92004,35693,109702,27618,42093,30184,36658,40454,66859,29894,74471,57290,49671,74312,32608,36073,72049,53379,48998,25957,82393,76790,94945,50497,117526,80800,84433,56474,109960,63258,107410,58745,116814,52038,119581,45059,126915,69915,92383,92803,74446,82610,83359,82358,88337,62748,110771,67715,108228,88027,81651,85125,76646,69289,103493
Santa Clara,90006,141914,101621,126060,68946,161109,57193,166183,36947,185263,128410,100580,132371,199196,125481,211704,67438,241805,149515,183706,129819,198800,178126,137124,202127,129134,254610,140852,288126,128552,131789,181371,190274,123304,114430,201707,86844,228221,81197,455923,76884,458466,171032,339684,141252,371025,198638,343984,270265,269248,244494,315238,258251,280733,308721,191398,275608,298991,381900,172203,483782,84390,229483,331013,457049,106924,195875,381724,262716,300542,126978,141587,161473,108955,94900,325189,151914,267397,165352,253623,161422,257942,137351,279384,147222,275675,171015,245122,260594,164204,184205,246010,205164,223786,302134,119665,289560,122729,240736,169789,241414,174010,247861,177076,219237,209859,206979,223705,206941,223247,206691,222768,207041,222813,150325,87354,75974,159954,358944,260017,275271,312354,226017,368378,239071,364056,211658,416785,244132,370502,358263,272479,352011,265933,428091,181146,399452,224893,367053,291347,290104,318186,153038,126774,134001,145659,152367,126382,169940,108256,159878,111721,45267,228418,41823,269634,126875,187816,145692,159045,193821,120549,173229,138378,263093,245568,176758,302266,239467,262622,181922,299659,347953,148173,269389,211029,178677,299760,247377,220706,272254,182325,92089,185097,98181,187064,230095,394991,308156,270789,371008,242244,357785,249295,278784,336655,101916,512269,148984,463896,293611,326906,426738,185545,177555,422936,132444,441019,72769,167121,70295,161226,96580,286124,90706,286340,195092,188908,255709,131995,123054,249911,223904,137967,67774,304893,308913,372953,191198,481890,351028,309131,214740,444163,227274,453360,184404,512501,201876,480141,165652,504508,242464,388319,362008,287455,323860,327823,305794,358930,176626,500802,290786,406385,326026,353709,336097,307306,231748,446530
Santa Cruz,18756,36009,25112,33665,19508,38809,16062,41948,11279,45542,29797,28426,26465,49309,25546,50789,16005,53724,37273,37479,25549,48819,40715,30714,39159,35144,55709,25028,58404,26375,30352,41749,37255,33908,30621,40952,22452,48519,15057,95695,13176,98101,33429,71792,29905,76011,40379,71823,56631,52899,39345,75122,56915,52471,62386,37227,40069,75604,67873,42483,98525,14356,56316,58822,87927,25418,35224,82608,49073,65377,22465,31391,29266,24944,23820,61952,36071,49799,30596,55890,32205,54538,29138,56786,37904,49163,32675,53037,65519,23302,40083,49212,34492,54276,63610,22961,52405,33025,53493,32237,52592,29341,44513,40225,41919,43210,41106,43939,41071,43859,41094,43574,41068,43693,38896,14043,14984,37786,73636,44702,55337,55825,41653,73595,47962,72480,32239,90225,53257,64974,88628,34170,53178,66911,92597,23792,79025,40739,89793,36163,67212,48980,27274,22153,23958,25432,28779,20283,31208,17620,31666,17344,9144,40279,7082,44604,25309,26966,24051,26896,36546,15343,34722,17235,34405,61330,36865,51984,29992,64765,39037,48960,71863,21547,40089,48240,27764,62852,56985,31857,51934,34976,20216,34955,20306,36816,30752,86781,69996,36082,77491,36585,75324,36541,42040,72956,24135,89556,21295,93599,38636,78477,76366,36658,28408,83211,24495,80842,14039,31347,18533,25773,19322,51181,19277,48839,33763,36509,48741,22027,15878,55375,30639,36594,18699,62964,53402,70836,31793,90286,71496,48316,49815,70251,33029,91539,35530,92068,31191,93822,25364,99237,37651,80321,77590,43653,55173,64537,45152,79046,35668,90483,38450,89253,63683,60291,71941,44914,31815,93850
Shasta,25445,11588,23512,12911,13110,22990,12942,21813,8684,27473,26535,9938,26180,20001,27716,18533,15382,28290,26039,20253,32942,12875,29876,15020,34078,11831,34975,17310,27891,25617,27494,15710,31961,11247,21685,21517,17183,25955,9881,63462,13819,59132,26592,44103,17137,54146,41423,31798,38459,33900,40186,34225,26980,46051,42532,26708,39900,35616,62660,11488,61986,13164,26162,48484,55540,19333,41995,33523,48579,25985,26284,12481,27490,11742,15116,41900,29311,28027,30887,26445,34023,23395,28441,28911,17755,40374,36730,20268,26785,31142,40716,17951,42757,15562,49288,8502,48533,8779,22869,34139,32166,20893,34186,19632,33184,21100,27427,27253,27433,27267,27422,27294,27235,27097,14949,17733,14411,17853,52967,23631,35265,37635,26956,48546,52658,23829,36692,41178,45857,30771,33755,44202,52207,24967,54441,21045,53080,23380,24224,55698,33140,42890,26346,11177,25654,11607,26720,10769,26002,11358,26221,11162,7981,29605,7845,34094,19032,23327,27501,13891,22740,19815,22247,20156,39647,25126,22391,39049,45864,18473,21276,41136,29844,33618,42145,19510,37583,25139,23546,38287,40786,20066,17745,26056,28460,15839,45547,28682,37923,31643,32581,40526,36612,35573,53093,20105,12485,60715,31053,42022,44697,29206,57285,15501,40113,31502,20142,49002,12728,16053,14965,13064,28105,27427,21784,32894,37793,17833,41859,14553,32254,23623,38346,16625,10384,35440,47964,29474,34837,41920,32555,43392,28251,47676,38741,38706,43349,36373,45330,32433,30902,46477,43694,29747,45747,29414,52828,24050,56208,21627,57432,21343,40978,38650,53675,23785,32567,41867,50777,27581
Sierra,973,473,950,478,529,904,519,876,365,1011,945,455,744,592,740,585,461,821,761,650,949,448,854,490,923,472,855,439,699,619,815,552,939,420,588,785,438,933,306,1575,361,1514,705,1065,413,1393,1001,841,887,927,992,863,688,1109,1103,644,961,928,1443,447,1662,249,679,1201,1453,444,1026,873,1220,651,1011,426,930,524,432,1121,912,640,880,678,911,637,823,727,471,1101,1085,447,779,777,1063,532,1120,451,1329,246,1268,288,659,901,798,662,957,500,751,725,698,791,690,797,692,795,689,794,482,856,567,773,1402,517,994,849,768,1157,1301,625,956,993,1236,693,959,976,1294,622,1441,452,1345,581,711,1273,867,1040,819,386,774,419,815,385,786,408,753,438,268,938,303,1207,591,959,966,532,715,821,868,679,1005,831,652,1053,1303,496,670,1077,825,955,1143,592,907,861,713,1015,1087,604,494,797,879,415,1077,682,1091,585,798,934,1096,614,1204,551,338,1406,653,1085,1016,724,1398,334,989,726,475,1208,523,758,714,492,860,670,685,802,999,504,1053,462,684,831,919,572,300,1097,1070,721,703,1066,809,949,706,1060,863,935,1032,807,770,1018,641,1141,911,807,1169,538,1088,658,1223,572,1282,550,904,941,1173,612,860,841,1107,700
Siskiyou,9035,3285,7978,4265,4905,7311,4341,7816,2885,9171,8625,3545,8366,6376,9253,5684,5040,9223,8651,6336,10855,3996,9689,4792,10606,4256,10898,4191,7870,7502,8258,4674,9142,3806,6135,6809,4539,8370,3134,16600,3830,15775,6065,12908,3918,15354,11415,8194,10258,9183,9928,9915,8353,10790,11661,6879,9100,11057,15366,4313,16311,3613,7823,12114,14307,5460,11712,8378,11779,7926,8134,4087,7726,4573,4591,11448,9619,6405,8754,7262,9899,6186,8833,7182,4965,11330,11062,4774,8546,7646,10335,6182,10887,5405,13675,2526,12390,3711,6853,9329,8762,5380,9655,4665,7399,7010,6911,7509,6879,7524,6891,7507,6875,7506,5093,6626,4227,7405,14329,6045,10289,9231,7135,13250,13618,6909,9741,10798,12174,8108,10250,10369,12967,7492,15398,4731,12468,7756,8475,12668,8727,11462,7344,3697,6866,4155,7242,3778,7299,3674,7242,3657,1868,9141,2315,9983,5308,7246,8133,4080,5928,6433,5916,6630,9875,8491,6078,10957,13009,5094,6284,11007,8363,9242,10737,6419,9206,8262,7487,9638,10766,6067,4879,6884,7376,4490,11568,7871,10050,8264,8346,10782,10182,8748,12931,6256,3153,16009,6951,12255,9416,10042,14729,4375,9804,8950,4813,13205,4888,6070,6160,4427,8732,4762,6251,6855,7850,5620,9516,4063,5857,7781,7758,5612,3491,11627,11868,7987,7953,11754,8012,11495,7002,12490,8921,11067,10732,9787,8845,11164,6234,13786,9626,9465,12032,7086,10768,8699,13115,6696,13906,6419,9932,10668,13661,6216,9251,9622,11999,8114
